,subID,task,Video,Track,Timestamp,Attribute,Value,Comment,HMD,offset,Timestamp_adjusted
844,P22,cereal,P22_cereal_2_merged_varjo.mp4,error frame,106.88,skill:score,33:2,,varjo,True,109.0376892467638
845,P22,cereal,P22_cereal_2_merged_varjo.mp4,error frame,110.56,skill:score,"23:2, 16:2",,varjo,True,112.71768924676381
846,P22,cereal,P22_cereal_2_merged_varjo.mp4,error frame,114.84,skill:score,27:2,,varjo,True,116.99768924676381
847,P22,cereal,P22_cereal_2_merged_varjo.mp4,error frame,116.52,skill:score,33:2,,varjo,True,118.6776892467638
848,P22,cereal,P22_cereal_2_merged_varjo.mp4,error frame,119.2,skill:score,31:2,,varjo,True,121.35768924676381
849,P22,cereal,P22_cereal_2_merged_varjo.mp4,error frame,124.52,skill:score,"23:2, 16:2",,varjo,True,126.6776892467638
850,P22,cereal,P22_cereal_2_merged_varjo.mp4,error frame,135.12,skill:score,6:2,,varjo,True,137.27768924676383
851,P22,cereal,P22_cereal_2_merged_varjo.mp4,error frame,138.08,skill:score,"3:2, 1:2",,varjo,True,140.23768924676384
852,P22,cereal,P22_cereal_2_merged_varjo.mp4,error frame,144.76,skill:score,"31:2,",,varjo,True,146.9176892467638
853,P22,cereal,P22_cereal_2_merged_varjo.mp4,error frame,145.44,skill:score,"6:2, 21:2",,varjo,True,147.59768924676382
854,P22,cereal,P22_cereal_2_merged_varjo.mp4,error frame,169.84,skill:score,"16:2,",,varjo,True,171.99768924676383
855,P22,cereal,P22_cereal_2_merged_varjo.mp4,error frame,178.28,skill:score,"31:2,",,varjo,True,180.43768924676382
856,P22,cereal,P22_cereal_2_merged_varjo.mp4,error frame,181.96,skill:score,"31:2,13:2, 21:2",,varjo,True,184.11768924676383
857,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,13.28,skill:score,8:2,,varjo,True,19.674588598749757
858,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,13.96,skill:score,"31:2, 21:2",,varjo,True,20.35458859874976
859,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,29.72,skill:score,24:2,,varjo,True,36.11458859874976
860,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,37.44,skill:score,31:2,,varjo,True,43.83458859874976
861,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,48.32,skill:score,"6:2, 3:2",,varjo,True,54.714588598749756
862,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,50.28,skill:score,"6:2, 27:2",,varjo,True,56.674588598749764
863,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,57.44,skill:score,23:2,,varjo,True,63.83458859874976
864,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,59.52,skill:score,23:2,,varjo,True,65.91458859874976
865,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,60.64,skill:score,6:2,,varjo,True,67.03458859874976
866,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,71.04,skill:score,3:2,,varjo,True,77.43458859874977
867,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,76.36,skill:score,23:2,,varjo,True,82.75458859874976
868,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,79.32,skill:score,"23:2, 27:2",,varjo,True,85.71458859874976
869,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,81.72,skill:score,"31:2, 7:2, 13:2",,varjo,True,88.11458859874976
870,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,88.28,skill:score,23:2,,varjo,True,94.67458859874976
871,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,90.96,skill:score,1:2,,varjo,True,97.35458859874976
872,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,93.32,skill:score,27:2,,varjo,True,99.71458859874976
873,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,103.32,skill:score,24:2,,varjo,True,109.71458859874976
874,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,107.08,skill:score,31:2,,varjo,True,113.47458859874976
875,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,108.76,skill:score,24:2,,varjo,True,115.15458859874977
876,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,120.52,skill:score,"7:2, 6:2, 3:2",,varjo,True,126.91458859874976
877,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,125.52,skill:score,"6:2, 8:2",,varjo,True,131.91458859874976
878,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,137.88,skill:score,8:2,,varjo,True,144.27458859874974
879,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,142.28,skill:score,8:2,,varjo,True,148.67458859874975
880,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,146.04,skill:score,25:2,,varjo,True,152.43458859874974
881,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,178.12,skill:score,8:2,,varjo,True,184.51458859874975
882,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,199.16,skill:score,"10:2, 29:2",,varjo,True,205.55458859874975
883,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,201.2,skill:score,"23:2, 16:2",,varjo,True,207.59458859874974
884,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,205.16,skill:score,"6:2, 31:2, 21: 2",,varjo,True,211.55458859874975
885,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,208.92,skill:score,27:2,,varjo,True,215.31458859874974
886,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,214.68,skill:score,"23:2, 16:2",,varjo,True,221.07458859874976
887,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,223.44,skill:score,8:2,,varjo,True,229.83458859874975
888,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,230.72,skill:score,23: 2,,varjo,True,237.11458859874975
889,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,236.56,skill:score,"8:2, 21:2, 32:2",,varjo,True,242.95458859874975
890,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,258.4,skill:score,"13: 2, 31: 2, 3: 2",,varjo,True,264.7945885987497
891,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,260.76,skill:score,27:2,,varjo,True,267.15458859874974
892,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,269.92,skill:score,16:2,,varjo,True,276.31458859874976
893,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,274.72,skill:score,8:2,,varjo,True,281.1145885987498
894,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,276.08,skill:score,6:2,,varjo,True,282.47458859874973
895,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,287.04,skill:score,31:2,,varjo,True,293.43458859874977
896,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,289.56,skill:score,8:2,,varjo,True,295.95458859874975
897,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,293.72,skill:score,8:2,,varjo,True,300.1145885987498
898,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,314.88,skill:score,8:2,,varjo,True,321.27458859874974
899,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,315.08,skill:score,32: 2,,varjo,True,321.47458859874973
900,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,323.76,skill:score,24: 2,,varjo,True,330.15458859874974
901,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,346.12,skill:score,7:2,,varjo,True,352.51458859874975
902,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,353.8,skill:score,8:2,,varjo,True,360.19458859874976
903,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,357.76,skill:score,27:2,,varjo,True,364.15458859874974
904,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,362.8,skill:score,31:2,,varjo,True,369.19458859874976
905,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,363.12,skill:score,6:2,,varjo,True,369.51458859874975
906,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,369.36,skill:score,13:2,,varjo,True,375.75458859874976
907,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,402.24,skill:score,23:2,,varjo,True,408.63458859874976
908,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,408.44,skill:score,"8:2, 3:2",,varjo,True,414.83458859874975
909,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,414.56,skill:score,31:2,,varjo,True,420.95458859874975
910,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,415.92,skill:score,3:2,,varjo,True,422.31458859874976
911,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,420.16,skill:score,24:2,,varjo,True,426.5545885987498
912,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,436.48,skill:score,23:2,,varjo,True,442.87458859874977
913,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,439.6,skill:score,6:2,,varjo,True,445.9945885987498
914,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,452.16,skill:score,"7:2, 31:2",,varjo,True,458.5545885987498
915,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,461.4,skill:score,"33:2, 8:2",,varjo,True,467.7945885987497
916,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,470.32,skill:score,"3:2, 13:2, 31:2",,varjo,True,476.71458859874974
917,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,474.16,skill:score,8:2,,varjo,True,480.5545885987498
918,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,490.56,skill:score,6:2,,varjo,True,496.95458859874975
919,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,514.04,skill:score,24:2,,varjo,True,520.4345885987498
920,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,517.52,skill:score,16:2,,varjo,True,523.9145885987498
921,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,535.44,skill:score,7:2,,varjo,True,541.8345885987499
922,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,543.32,skill:score,4:2,,varjo,True,549.7145885987499
923,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,546.12,skill:score,23:2,,varjo,True,552.5145885987498
924,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,560.92,skill:score,24:2,,varjo,True,567.3145885987498
925,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,578.04,skill:score,"23:2, 16:2",,varjo,True,584.4345885987498
926,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,581.48,skill:score,"13:2, 31:2",,varjo,True,587.8745885987498
927,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,584.36,skill:score,23:2,,varjo,True,590.7545885987498
928,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,591.32,skill:score,33:2,,varjo,True,597.7145885987499
929,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,595.0,skill:score,6:2,,varjo,True,601.3945885987498
930,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,604.4,skill:score,12:2,,varjo,True,610.7945885987498
931,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,616.72,skill:score,23:2,,varjo,True,623.1145885987498
932,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,618.24,skill:score,27:2,,varjo,True,624.6345885987498
933,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,641.8,skill:score,3:2,,varjo,True,648.1945885987498
934,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,647.28,skill:score,1:2,,varjo,True,653.6745885987498
935,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,648.76,skill:score,3:2,,varjo,True,655.1545885987498
936,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,654.64,skill:score,"32:2, 33:2",,varjo,True,661.0345885987498
937,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,706.04,skill:score,"8:2, 21:2",,varjo,True,712.4345885987498
938,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,714.68,skill:score,29:2,,varjo,True,721.0745885987498
939,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,733.64,skill:score,24:2,,varjo,True,740.0345885987498
940,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,739.88,skill:score,"12.2, 16:2",,varjo,True,746.2745885987498
941,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,740.16,skill:score,"31:2, 13:2, 6:2",,varjo,True,746.5545885987498
942,P22,sandwich,P22_sandwich_2_merged.mp4,error frame,769.4,skill:score,29:2,,varjo,True,775.7945885987498
943,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,11.72,skill:score,"6:2, 31:2",,varjo,True,13.782760902798366
944,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,17.84,skill:score,6:2,,varjo,True,19.902760902798363
945,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,22.52,skill:score,8:2,,varjo,True,24.582760902798363
946,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,26.36,skill:score,"3:2, 8:2",,varjo,True,28.422760902798363
947,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,30.88,skill:score,33:2,,varjo,True,32.94276090279836
948,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,35.44,skill:score,"31:2, 7:2",,varjo,True,37.502760902798364
949,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,46.6,skill:score,8:2,,varjo,True,48.66276090279837
950,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,50.88,skill:score,29:2,,varjo,True,52.94276090279837
951,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,55.36,skill:score,3:2,,varjo,True,57.422760902798366
952,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,55.84,skill:score,1:2,,varjo,True,57.90276090279837
953,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,61.0,skill:score,"24:2, 8:2",,varjo,True,63.06276090279837
954,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,64.64,skill:score,29:2,,varjo,True,66.70276090279836
955,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,68.48,skill:score,"3:2, 8:2",,varjo,True,70.54276090279836
956,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,81.72,skill:score,3:2,,varjo,True,83.78276090279836
957,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,96.0,skill:score,24:2,,varjo,True,98.06276090279836
958,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,107.36,skill:score,8:2,,varjo,True,109.42276090279836
959,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,113.28,skill:score,8:2,,varjo,True,115.34276090279836
960,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,128.12,skill:score,"31:2, 21:2",,varjo,True,130.18276090279838
961,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,132.28,skill:score,24:2,,varjo,True,134.34276090279837
962,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,137.76,skill:score,"3:2, 16:2",,varjo,True,139.82276090279836
963,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,140.6,skill:score,1:2,,varjo,True,142.66276090279837
964,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,164.64,skill:score,"32:2, 33:2",,varjo,True,166.70276090279836
965,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,168.48,skill:score,"29:2, 31:2, 32:2",,varjo,True,170.54276090279836
966,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,179.92,skill:score,31:2,,varjo,True,181.98276090279836
967,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,185.12,skill:score,3:2,,varjo,True,187.18276090279838
968,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,186.2,skill:score,"6:2, 23:2",,varjo,True,188.26276090279836
969,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,188.64,skill:score,"6:2, 23:2",,varjo,True,190.70276090279836
970,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,191.28,skill:score,13:2,,varjo,True,193.34276090279837
971,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,192.88,skill:score,29:2,,varjo,True,194.94276090279837
972,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,209.84,skill:score,"31:2, 21:2",,varjo,True,211.90276090279838
973,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,241.6,skill:score,"3:2, 6:2",,varjo,True,243.66276090279837
974,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,263.24,skill:score,6:2,,varjo,True,265.30276090279835
975,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,279.36,skill:score,33:2,,varjo,True,281.42276090279836
976,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,289.2,skill:score,8:2,,varjo,True,291.26276090279833
977,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,304.72,skill:score,3:2,,varjo,True,306.7827609027984
978,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,321.8,skill:score,"3:2, 24:2",,varjo,True,323.86276090279836
979,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,324.92,skill:score,3:2,,varjo,True,326.98276090279836
980,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,328.56,skill:score,27:2,,varjo,True,330.62276090279835
981,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,335.52,skill:score,1:2,,varjo,True,337.5827609027983
982,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,360.56,skill:score,8:2,,varjo,True,362.62276090279835
983,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,385.68,skill:score,"24:2, 8:2",,varjo,True,387.74276090279835
984,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,391.52,skill:score,29:2,,varjo,True,393.5827609027983
985,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,405.08,skill:score,8:2,,varjo,True,407.14276090279833
986,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,407.92,skill:score,13:2,,varjo,True,409.98276090279836
987,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,440.04,skill:score,"8:2, 23:2",,varjo,True,442.10276090279837
988,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,444.76,skill:score,29:2,,varjo,True,446.82276090279834
989,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,496.92,skill:score,8:2,,varjo,True,498.98276090279836
990,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,528.12,skill:score,8:2,,varjo,True,530.1827609027983
991,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,565.24,skill:score,6:2,,varjo,True,567.3027609027984
992,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,592.88,skill:score,6:2,,varjo,True,594.9427609027983
993,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,603.16,skill:score,"3:2, 24:2, 25:2",,varjo,True,605.2227609027983
994,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,624.04,skill:score,13:2,,varjo,True,626.1027609027983
995,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,635.84,skill:score,3:2,,varjo,True,637.9027609027984
996,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,646.88,skill:score,23:2,,varjo,True,648.9427609027983
997,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,648.72,skill:score,3:2,,varjo,True,650.7827609027984
998,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,655.08,skill:score,31:2,,varjo,True,657.1427609027984
999,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,661.12,skill:score,31:2,,varjo,True,663.1827609027983
1000,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,679.96,skill:score,29:2,,varjo,True,682.0227609027984
1001,P25,sandwich,P25_sandwich_2_merged_varjo.mp4,error frame,682.56,skill:score,24:2,,varjo,True,684.6227609027983
1002,P6,cereal,P6_cereal_2_merged_varjo.mp4,error frame,11.12,skill:score,"6:2, 3:2",,varjo,True,11.44612605832535
1003,P6,cereal,P6_cereal_2_merged_varjo.mp4,error frame,20.12,skill:score,23:2,,varjo,True,20.44612605832535
1004,P6,cereal,P6_cereal_2_merged_varjo.mp4,error frame,23.48,skill:score,32:2,,varjo,True,23.80612605832535
1005,P6,cereal,P6_cereal_2_merged_varjo.mp4,error frame,26.44,skill:score,13:2,,varjo,True,26.76612605832535
1006,P6,cereal,P6_cereal_2_merged_varjo.mp4,error frame,29.76,skill:score,"6:2, 31:2",,varjo,True,30.086126058325352
1007,P6,cereal,P6_cereal_2_merged_varjo.mp4,error frame,30.72,skill:score,13:2,,varjo,True,31.04612605832535
1008,P6,cereal,P6_cereal_2_merged_varjo.mp4,error frame,32.28,skill:score,13:2,,varjo,True,32.60612605832535
1009,P6,cereal,P6_cereal_2_merged_varjo.mp4,error frame,32.88,skill:score,29:2,,varjo,True,33.20612605832535
1010,P6,cereal,P6_cereal_2_merged_varjo.mp4,error frame,43.04,skill:score,29:2,,varjo,True,43.36612605832535
1011,P6,cereal,P6_cereal_2_merged_varjo.mp4,error frame,43.88,skill:score,24:2,,varjo,True,44.20612605832535
1012,P6,cereal,P6_cereal_2_merged_varjo.mp4,error frame,46.2,skill:score,3:2,,varjo,True,46.52612605832535
1013,P6,cereal,P6_cereal_2_merged_varjo.mp4,error frame,48.68,skill:score,24:2,,varjo,True,49.00612605832535
1014,P6,cereal,P6_cereal_2_merged_varjo.mp4,error frame,55.84,skill:score,8:2,,varjo,True,56.166126058325354
1015,P6,cereal,P6_cereal_2_merged_varjo.mp4,error frame,62.56,skill:score,3:2,,varjo,True,62.88612605832535
1016,P6,cereal,P6_cereal_2_merged_varjo.mp4,error frame,67.04,skill:score,8:2,,varjo,True,67.36612605832536
1017,P6,cereal,P6_cereal_2_merged_varjo.mp4,error frame,70.48,skill:score,6:2,,varjo,True,70.80612605832536
1018,P6,cereal,P6_cereal_2_merged_varjo.mp4,error frame,87.2,skill:score,23:2,,varjo,True,87.52612605832536
1019,P6,cereal,P6_cereal_2_merged_varjo.mp4,error frame,98.44,skill:score,29:2,,varjo,True,98.76612605832534
1020,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,11.72,skill:score,1:2,,varjo,True,18.44515227152209
1021,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,13.88,skill:score,"31:2, 13:2",,varjo,True,20.60515227152209
1022,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,16.0,skill:score,1:2,,varjo,True,22.72515227152209
1023,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,16.68,skill:score,21:2,,varjo,True,23.40515227152209
1024,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,17.68,skill:score,"10:2, 21:2",,varjo,True,24.40515227152209
1025,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,19.16,skill:score,"6:2, 21:2",,varjo,True,25.885152271522088
1026,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,25.72,skill:score,33:2,,varjo,True,32.44515227152209
1027,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,27.08,skill:score,"31:2, 13:2",,varjo,True,33.80515227152209
1028,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,40.0,skill:score,10:2,,varjo,True,46.72515227152209
1029,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,41.68,skill:score,3:2,,varjo,True,48.40515227152209
1030,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,44.6,skill:score,3:2,,varjo,True,51.32515227152209
1031,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,45.88,skill:score,24:2,,varjo,True,52.605152271522094
1032,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,46.96,skill:score,10:2,,varjo,True,53.68515227152209
1033,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,54.0,skill:score,"26:2, 3:2, 13:2",,varjo,True,60.72515227152209
1034,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,56.12,skill:score,33:2,,varjo,True,62.84515227152209
1035,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,59.52,skill:score,3:2,,varjo,True,66.24515227152209
1036,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,62.32,skill:score,24:2,,varjo,True,69.04515227152208
1037,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,68.28,skill:score,23:2,,varjo,True,75.00515227152209
1038,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,70.12,skill:score,29:2,,varjo,True,76.8451522715221
1039,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,71.36,skill:score,23:2,,varjo,True,78.08515227152209
1040,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,83.96,skill:score,6:2,,varjo,True,90.68515227152209
1041,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,89.84,skill:score,6:2,,varjo,True,96.5651522715221
1042,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,112.0,skill:score,"6:2, 13:2",,varjo,True,118.72515227152209
1043,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,115.64,skill:score,"6:2, 13:2",,varjo,True,122.36515227152209
1044,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,118.72,skill:score,24:2,,varjo,True,125.44515227152209
1045,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,126.88,skill:score,"29:2, 10:2",,varjo,True,133.6051522715221
1046,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,129.08,skill:score,"1:2, 6:2",,varjo,True,135.8051522715221
1047,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,133.64,skill:score,"1:2, 3:2, 10:2",,varjo,True,140.36515227152208
1048,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,139.36,skill:score,"1:2, 3:2,",,varjo,True,146.0851522715221
1049,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,144.64,skill:score,"1:2, 3:2, 33:2",,varjo,True,151.36515227152208
1050,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,147.24,skill:score,33:2,,varjo,True,153.9651522715221
1051,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,160.6,skill:score,"6:2, 8:2",,varjo,True,167.3251522715221
1052,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,175.0,skill:score,23:2,,varjo,True,181.7251522715221
1053,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,178.28,skill:score,10:2,,varjo,True,185.0051522715221
1054,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,184.36,skill:score,6:2,,varjo,True,191.0851522715221
1055,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,185.4,skill:score,27:2,,varjo,True,192.1251522715221
1056,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,187.84,skill:score,"31:2, 13:2",,varjo,True,194.5651522715221
1057,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,189.4,skill:score,"31:2, 13:2, 10:2",,varjo,True,196.1251522715221
1058,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,234.72,skill:score,"6:2, 8:2",,varjo,True,241.4451522715221
1059,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,243.0,skill:score,29:2,,varjo,True,249.7251522715221
1060,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,243.8,skill:score,16:2,,varjo,True,250.5251522715221
1061,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,247.56,skill:score,29:2,,varjo,True,254.2851522715221
1062,P3,sandwich,P3_sandwich_2_merged_varjo.mp4,error frame,279.4,skill:score,6:2,,varjo,True,286.12515227152204
